"","2-chlorodeoxyadenosine","2-chlorodeoxyadenosine&Valproic acid","5-Azacytidine","Acalabrutinib","Acalabrutinib&AZD6738","Acalabrutinib&BGB-10188","Acalabrutinib&Buparlisib","Acalabrutinib&Compound 7n","Acalabrutinib&Copanlisib","Acalabrutinib&Duvelisib","Acalabrutinib&Idelalisib","Acalabrutinib&Nemiralisib","Acalabrutinib&Pictilisib","Acalabrutinib&Pilaralisib","Acalabrutinib&Quizartinib","Acalabrutinib&Sonrotoclax","Acalabrutinib&Umbralisib","Acalabrutinib&Venetoclax","Acalabrutinib&ZSTK474","Alectinib","Alisertib","Alisertib&Crizotinib","Allopurinol","Avadomide","AZD6738","Bendamustine","BGB-10188","BGB-10188&Ibrutinib","BGB-10188&Sonrotoclax","BGB-10188&Venetoclax","BGB-10188&Zanubrutinib","Binimetinib","Binimetinib&Venetoclax","Bortezomib","Brigatinib","Buparlisib","Buparlisib&Ibrutinib","Buparlisib&Venetoclax","Busulfan","Cabozantinib","Cabozantinib&Ruxolitinib","CBL0137","Cerdulatinib","Ceritinib","Chlorambucil","Chlorambucil&Ibrutinib","Chlorambucil&Lenalidomide","Cobimetinib","Cobimetinib&Venetoclax","Compound 7n","Compound 7n&Ibrutinib","Compound 7n&Venetoclax","Copanlisib","Copanlisib&Ibrutinib","Copanlisib&Venetoclax","Copanlisib&Zanubrutinib","Crizotinib","Cyclosporine","Cytarabine","Cytarabine&Nutlin 3a","Dasatinib","Dasatinib&Venetoclax","Dexamethasone","Dexamethasone&Lenalidomide","Dimethyl fumarate","Doramapimod","Doramapimod&Palbociclib","Doxorubicin","Duvelisib","Duvelisib&Ibrutinib","Duvelisib&Venetoclax","Duvelisib&Zanubrutinib","Eltrombopag","Ensartinib","Entospletinib","Entrectinib","Etodolac","Etoposide","Everolimus","Flavopiridol","Fludarabine","Fludarabine&Ibrutinib","Ibrutinib","Ibrutinib&Idelalisib","Ibrutinib&Nemiralisib","Ibrutinib&Pictilisib","Ibrutinib&Pilaralisib","Ibrutinib&Quizartinib","Ibrutinib&Selinexor","Ibrutinib&SNX-5422","Ibrutinib&Umbralisib","Ibrutinib&Venetoclax","Ibrutinib&ZSTK474","Idelalisib","Idelalisib&JQ1","Idelalisib&Quizartinib","Idelalisib&Ruxolitinib","Idelalisib&Trametinib","Idelalisib&Venetoclax","Idelalisib&Zanubrutinib","Imiquimod","Ixazomib","JQ1","JQ1&Palbociclib","JQ1&Ruxolitinib","JQ1&Sorafenib","Karonudib","Lenalidomide","Lenalidomide&Methylprednisolone","Lorlatinib","Melphalan","Metformin","Methotrexate","Methylprednisolone","Mycophenolate mofetil","Navitoclax","Nemiralisib","Nemiralisib&Venetoclax","Niclosamide","Nutlin 3a","Obatoclax","Palbociclib","Palbociclib&Quizartinib","Palbociclib&Ruxolitinib","Palbociclib&Sorafenib","Palbociclib&Trametinib","Palbociclib&Venetoclax","Panobinostat","Panobinostat&Ruxolitinib","PD0325901","PD0325901&Venetoclax","Pictilisib","Pictilisib&Venetoclax","Pilaralisib","Pilaralisib&Venetoclax","Pimasertib","Pimasertib&Venetoclax","Pralatrexate","Prednisone","Pyrimethamine","Quizartinib","Refametinib","Refametinib&Venetoclax","Romidepsin","Ruxolitinib","Ruxolitinib&Venetoclax","S63845","Selinexor","Selumetinib","Selumetinib&Venetoclax","Simvastatin","SNX-5422","Sodium Salicylate","Sonrotoclax","Sonrotoclax&Copanlisib","Sonrotoclax&Duvelisib","Sonrotoclax&Ibrutinib","Sonrotoclax&Idelalisib","Sonrotoclax&Zanubrutinib","Sorafenib","Sorafenib&Venetoclax","Tacrolimus","TAK-659","Thalidomide","Tirabrutinib","Trametinib","Trametinib&Venetoclax","U0126","U0126&Venetoclax","Umbralisib","Umbralisib&Venetoclax","Valproic acid","Vandetanib","Vandetanib&Vemurafenib","Vemurafenib","Venetoclax","Venetoclax&Zanubrutinib","Venetoclax&ZSTK474","Vincristine","WP1066","Zanubrutinib","ZSTK474"
"078",40.27640648,39.08324005,16.68044557,0,15.91744554,16.22588276,23.22286378,10.07592011,40.34948046,24.8598351,16.8678133,13.30995766,14.6830242,8.12529671,1.57477555,41.74450873,5.99150243,31.42437298,30.11291958,6.86432186,6.33636297,13.8485047,4.47541741,0,11.93256732,7.58024811,0,10.5580791,60.83179041,48.6582104,13.85223445,4.13199344,47.3181438,91.28884376,7.87096071,22.50075433,25.75599348,49.20076362,0,4.07693423,9.71570493,44.71957105,23.37984702,18.30652911,7.39531996,6.20728213,1.32945623,18.26754765,52.01803703,5.82676051,0,34.77372888,45.64032141,33.67107419,61.39228668,40.48059179,9.06545721,4.99943074,34.80889024,34.15086302,24.41597295,50.29590945,37.41662232,34.61434305,0,0,6.33044096,45.69049475,23.36965213,0,55.21963868,31.04256343,2.33940669,11.73060867,6.17835596,20.47319918,3.86353091,8.86080828,26.53577464,48.68485173,19.42783829,31.57243998,21.03015591,17.49854246,16.65648106,20.95042722,10.34043077,4.45976356,50.76151121,50.1850628,5.37941172,44.30799236,26.23813238,24.57254125,28.56688343,16.06671628,25.14293824,26.48967596,38.95092623,14.59989765,4.66824187,72.33055461,26.25519241,28.14006913,20.81982533,15.22887551,9.76972995,0,23.25090075,3.91451347,18.32770939,0,18.89637864,31.90619174,12.72106863,37.26417159,10.22244647,38.28551095,14.324715,12.76797812,25.55277182,13.53595183,9.65239828,8.13236698,0,14.41688885,28.83839802,63.27990414,70.72529724,10.16244679,53.03295438,24.19441801,50.0723054,5.61836651,40.81904347,13.00461852,43.69524297,20.27312833,2.85851531,3.76270967,4.30173538,10.86484044,42.34894079,85.89686914,1.73130505,36.06947907,0.12307019,35.8397679,5.52908802,39.46483971,8.00122809,45.36441882,4.68788908,41.51811736,71.18608761,62.06420392,50.54995708,55.72410807,51.91583141,5.82899682,26.01214621,0,6.1671029,0,4.1988675,17.30159146,46.41198303,0,32.05109782,5.68789549,39.04606483,2.64697521,7.61283981,17.11632975,1.52729188,32.89058507,41.56501151,60.21243929,42.60465666,9.30746895,11.53225531,30.60249188
"080",13.84369923,21.15124551,9.54048248,15.51250677,19.13333242,16.29129232,24.68874287,15.53263613,22.32361764,17.22024784,18.51738452,14.02605917,15.51321515,21.24893739,17.88380986,54.25578816,0,49.79643035,30.98905047,11.0035291,1.26380164,14.28087862,0,14.17536215,6.71083609,0,12.97412127,10.92688244,52.95311934,39.27023312,9.16117688,8.1615541,48.00529236,90.54950671,7.65776815,20.03923408,21.7265749,46.89659718,0,8.0650001,8.36634485,38.60897125,17.72585098,14.40217248,6.72530696,9.84792046,0.0557078,15.42525506,56.77833662,3.23664874,10.73882348,41.26091338,24.23738122,21.05301734,48.6591372,24.59201626,6.18539196,7.40968002,12.80708098,16.32171244,24.64823579,53.24221613,42.79004709,35.98814145,0,1.91290531,2.12880313,36.79587562,16.48092896,14.85852494,51.57263426,18.87740206,3.67125408,3.33283152,9.2068818,8.52035128,0.06615858,6.05095778,16.05473529,46.72895502,13.70182408,25.94036389,18.45105144,15.0437005,21.82359703,24.99156597,15.31937267,24.1566501,53.16734291,56.71915822,15.9180538,51.74468917,36.38947873,16.37643337,25.41455983,13.63195202,18.62846732,32.68450558,47.67409676,18.59793972,0,68.82189807,24.34496987,22.07780563,16.21713214,11.5500057,18.63252753,0,32.01334733,5.6343064,12.51011492,0,16.65317696,36.90580302,11.95997067,45.2548387,13.06589363,43.74892263,8.06428061,15.17909466,36.56568558,8.54067189,17.0756324,6.16025563,8.35598588,26.35205213,38.59002492,51.95299623,64.67282413,14.40919876,54.96208949,22.37593047,55.46941472,7.40139527,50.410706,21.13658773,56.80331718,1.20512151,1.19168459,0.12652835,5.75412341,17.04574076,59.54809196,80.33016286,3.98820281,49.94394342,6.10462988,48.72810098,12.52247202,55.53699199,10.65243228,53.30234547,9.36112372,55.07850197,65.84070787,66.14996778,50.51361193,61.95611142,54.99225737,9.24230355,46.47955099,6.54246953,13.57167273,0,0,23.94211013,57.09579781,3.42604187,41.81778878,6.89268219,49.28493713,0,17.24748279,20.1008192,2.46066087,54.54998737,51.52149813,57.54580954,40.32117985,17.98796215,0,35.9662502
"082",15.66614204,28.0529939,9.77363359,0,22.78289289,6.90646502,22.36717212,16.01881421,37.38162384,4.38079459,16.78661674,15.13541926,19.68471634,12.55239772,0,51.14252839,0,35.50821977,20.75777059,13.22212764,2.12103067,16.5116665,0,0,7.92793976,5.0489047,15.29150043,11.1923952,44.69922306,45.26059463,12.58480018,16.46546304,47.53878176,87.95498071,12.53298963,23.4161974,24.90861323,47.31081833,0,6.03160983,11.57832067,48.22554961,12.64556351,17.53636052,7.95021872,8.73283083,0,24.15933998,61.21525659,3.4925412,6.31718538,26.19667335,30.62665704,34.19614516,63.18515676,29.21826646,3.03806383,9.66544224,20.21125159,10.58646215,14.36030384,52.005167,21.5522285,11.91635088,0,0,4.73471303,29.56039719,23.24738841,19.23759158,55.28714586,15.41792024,2.20284381,11.13987539,2.78066733,20.80081551,3.75364431,0,0,51.22464718,8.85271596,21.40114538,0,19.79771964,15.47562128,29.29299286,6.62352968,0,33.59244999,45.09519686,0,47.67411468,23.25630664,13.1197483,23.2152165,18.65577371,6.60092213,34.11558144,39.26406005,11.79471562,0,54.87639241,25.74490036,15.70440899,19.90515866,18.83138979,7.81409287,0,19.6353909,7.51721822,6.05622181,3.60104646,14.96339856,26.91351068,10.21623721,38.13964659,11.96449672,36.61080923,8.52218748,6.98555047,33.02284491,0,3.29177222,3.89469219,4.77899097,21.41058462,27.14614493,52.77873925,50.38645424,23.4225963,55.67941741,16.21910107,50.91964676,13.69834765,25.37747418,19.16910782,56.5601132,15.44020337,1.22394687,0,0,15.64115566,52.72759726,55.92344667,0,34.54813208,1.97982373,22.17382533,12.1917044,46.42496408,13.39877172,40.84745245,5.46150848,52.35652563,65.33567081,64.57987527,49.27587503,44.38344252,47.61597352,5.19240938,38.10484492,0,3.9753023,0,0.76328234,23.94725056,64.47858223,3.31974304,45.13725415,3.34884912,37.21465143,0,18.05961333,14.28138913,0,39.80619514,0,55.51818068,14.24438981,4.22396805,6.50656586,35.6684749
"083",8.40306441,31.05523577,3.22286003,11.68136779,37.66924134,36.39667514,45.04456544,36.46116568,32.29004478,9.88182465,16.18018182,11.20628117,17.54368271,0,23.37086377,61.58352705,25.08742916,40.84828681,29.53059443,2.29674054,3.76271747,11.42771008,0,0,9.04449407,0,22.91357106,0.01530205,21.85448418,25.23322821,1.43616448,13.33290094,40.00101732,52.85612597,1.3187347,23.37384541,18.28267584,45.468049,0,8.56437117,22.09666984,40.62196395,18.50017479,18.49121188,0.2937771,0,3.20768324,23.12496424,41.47100213,5.67102843,7.60159832,26.96120364,34.79246444,28.34833337,46.68266675,25.6092767,3.98788067,7.33217553,16.78569838,2.70333103,21.63372051,43.22848979,1.73548326,14.99432124,0.71880373,5.24164766,1.85798338,38.99401218,32.07498446,22.1202312,45.141275,31.24601569,1.76474101,8.80864215,9.67142811,18.1439469,0,2.5310451,30.83791186,37.78116349,24.89079862,18.01277402,27.56595969,0,4.4753713,10.67446117,0,4.20804871,19.82276116,39.74841581,0,28.30820313,22.10041467,25.85727761,30.17853984,11.62141584,0,22.45966302,25.62504113,0,1.54250208,33.06589989,39.43257838,14.89336526,17.8955195,18.23642622,26.46828057,0,2.91798502,22.2204907,33.61659728,0,24.89944117,19.6143355,15.51751908,41.04356367,15.07840666,14.2948529,4.71510842,14.85267137,11.81105743,18.33564737,7.17177442,0,4.64639608,7.00909224,2.67124777,64.8978144,49.34557773,33.0670948,44.74902455,15.95770431,33.44368843,14.29713781,23.19696832,14.35754623,37.63750949,33.41806336,0,0.73803084,1.1697085,15.57129643,43.53933935,47.20501781,0,14.62605624,0.02206765,22.23895466,8.0282131,34.61345613,2.58651746,45.24175553,2.08413184,37.45303056,41.59145002,28.71575508,0,21.47167001,27.30765728,14.67023653,16.10726984,7.16998348,0,0,0,21.00453163,41.03227168,0,17.9187695,0,21.53197442,0,16.90881889,21.78590381,0,32.41549683,20.84307705,33.32561535,23.1875268,13.70292953,0,49.00140742
"084",36.32175234,32.89196294,4.03109006,23.1269888,27.41562237,38.3521679,35.81161542,34.06689121,50.11005621,36.6957663,35.99797967,39.00474081,39.47536149,28.15490284,27.24641235,87.61136723,28.17794196,65.92291078,51.42345463,5.45496994,14.33433372,15.62136821,1.73409873,0,10.55816742,5.29597213,30.60168599,37.58254924,83.59603351,64.46640598,39.17620408,29.16000249,68.02542628,87.59177949,4.00374788,28.01916263,40.64720951,61.74739077,0,1.29433548,6.02960214,42.94867104,34.28760638,17.18793878,10.15896322,33.0914894,1.90418987,34.74340787,74.06175108,14.75476132,31.43759842,62.90622324,49.20689717,52.61748398,74.30488823,54.53725905,5.64748926,7.41966793,18.86593173,21.40557284,37.36322726,69.3303943,69.60325946,72.3917614,0,0,15.81713137,51.89769436,31.21863645,49.67606113,79.52252571,46.56035848,2.52690285,4.23406297,18.01144181,21.79921953,1.13272235,7.8961413,21.57382974,40.66451712,13.42549568,42.96761016,30.46712296,42.52792475,45.4699606,49.5316088,38.10693619,31.59333989,69.09001574,65.54402054,32.25149185,66.68706061,49.99642731,27.3436266,39.16728918,27.36733581,35.66323154,57.40746775,73.29217548,42.37211039,2.0659229,74.0278497,26.38370879,35.32598293,0,17.36860061,12.94659229,0,65.19358386,0,22.43368976,0,4.41723602,70.00224317,11.19062076,46.04260294,36.88607113,73.87346493,19.683689,13.87839865,14.99533266,17.83191998,22.01132847,19.59831343,14.70029019,44.25847593,60.61115745,72.90961755,72.32868129,31.47047165,79.17346512,35.30930661,71.20105217,13.75761882,69.93135887,36.63211954,74.29799519,5.38148099,11.98864485,1.25217773,1.44078542,28.19243924,70.73066879,91.45353633,5.15739572,67.433559,4.95736538,58.20766971,28.10179799,73.17598979,0,49.7049828,16.05238183,87.17514978,88.32321068,91.16658535,86.66525574,85.37391777,89.17987462,4.2134111,62.69425455,13.30018392,12.48776225,0,13.62645421,40.56793461,79.38127208,10.45190938,65.65762588,14.86970775,59.87357497,4.80001519,25.65444123,27.08718793,2.03859749,69.16806655,71.77055645,73.10406754,51.1286021,16.4021256,32.55147411,46.80419606
"087",12.5330686,12.39924741,5.49117924,31.78176715,33.52719524,44.74287945,36.63021783,30.81280088,42.95714501,39.05736437,34.37804723,35.00576592,32.48381657,20.60765813,25.70026938,71.00932634,27.9534814,45.86409392,47.51631401,8.80747324,8.3144256,14.65448771,1.86749191,0,6.75123106,0,22.46641483,33.03945344,69.88453647,48.06828707,30.01257109,7.36609414,33.45695279,62.56533663,0,23.93361659,33.70775282,44.5706514,0,1.66983875,1.7660679,32.39337468,17.93346825,15.88493988,2.3533278,0,0,0,36.75388325,11.43015311,24.70031896,29.271754,42.18646976,36.48286688,56.5523061,39.23073567,8.04635636,0.77508354,23.50329931,17.75893233,23.34509768,45.79052751,18.07524192,11.43371016,3.2557177,0,9.84286745,31.96080345,36.4020557,37.42143138,58.96202887,39.96781773,5.66301956,1.67650211,10.60516257,18.44142076,1.23726474,3.27392404,27.69335899,40.60728966,28.91963462,40.89145615,37.31867384,41.48015708,38.93522576,37.20759693,37.66037868,23.40341741,36.44143326,36.70637953,25.71266371,43.63769026,32.73542667,37.26808197,28.68064985,20.82871106,24.11231028,35.51381598,47.54726905,35.82224861,13.17248552,49.36612132,16.31863201,13.35008004,13.84548905,9.00580087,10.65263186,0,10.37695581,9.21509431,6.36204393,0,5.46626985,14.77495838,4.40345026,28.63928366,29.27386972,49.13658367,13.52223679,0,24.52435257,10.52424605,8.99456983,5.57746943,9.42401831,14.10709086,22.51513643,63.66257003,61.77379117,12.98515858,38.03062776,30.02764132,50.44615001,13.99062263,33.87559247,15.43078164,38.50880741,5.94635306,2.91811285,0,2.83790419,12.78750651,32.20716118,83.0329711,0,26.12516615,0,25.43811476,12.69144108,34.21705155,12.06719206,24.50753203,11.19195271,44.90337028,74.58118807,78.5070051,71.04119417,67.03775638,75.97351646,1.02372628,9.07276571,10.21898381,14.99793406,0,18.519344,16.67677714,34.33111597,3.40601685,20.04334311,11.03321886,33.51070383,0,19.60587991,18.69751639,0,26.78520098,44.58107817,57.89883556,57.17201923,14.96625651,38.92347069,50.09960711
"089",22.83923456,15.17954947,23.97628843,53.77798716,55.7988547,59.51479776,62.15239169,54.13176382,70.72425427,64.70092606,57.31147279,63.74098315,58.67731326,45.21799867,48.51211856,82.99097897,51.58404963,64.27321138,64.36790661,24.72542355,44.06047763,41.68531067,16.71819258,29.9288267,25.24181897,1.26568087,43.85310764,63.81408031,78.2075315,62.89824409,61.83143771,36.79438426,58.41884581,68.34574395,14.2005557,41.63417083,64.15128296,57.88514849,0,10.78719659,15.34689149,47.59388893,44.39080841,18.85114431,13.69256951,53.85675926,9.72066521,43.65127267,61.73741174,26.3821873,57.01532697,49.81444171,65.4028255,70.83127524,70.02461843,70.13130246,14.68217009,11.88772404,41.44137002,41.55455373,35.40559792,47.95268387,10.91318033,5.61257963,3.44597459,10.08661447,26.38605819,49.52684783,55.58696267,68.29572877,63.96556832,70.31417463,14.7649215,8.5419037,32.57728366,20.58888648,0,13.07805874,63.6625324,48.88423131,30.41631483,67.14405023,56.01362709,70.76633864,72.62363156,70.73231752,64.67960137,59.31843665,71.11122067,72.02680966,57.14788233,67.41451376,68.57076078,42.68461463,58.01416855,39.40844072,43.92794984,64.73741246,63.67149453,65.76856271,0,49.33700909,44.99572168,47.29744124,43.38681449,36.9427604,43.12761108,12.84987575,17.91405733,16.41539092,25.06433199,7.68770345,63.61100493,10.35024681,21.55520464,48.61750184,48.84456645,64.45641962,17.72884681,6.68881268,25.76075964,32.4465577,29.23193448,29.5129489,28.56025458,52.75215607,45.84342671,73.44275097,70.458739,46.8094059,67.29451624,49.92417075,65.64653739,25.6902696,49.8895747,43.70311159,61.58489584,84.99848831,10.335794,13.51941286,10.78452836,41.49755184,58.74135094,90.74749683,3.78676509,62.08249504,0,44.61809203,29.05042375,61.99442828,15.44020604,51.88753827,12.13857836,60.73145806,85.07304243,84.31447419,86.23153677,74.49959327,85.85914577,3.44448359,40.46959281,0,36.0159774,0,39.15186746,47.71204685,66.33200565,6.10363099,41.01635221,17.92596554,48.7357703,0,26.34348855,25.57712186,8.03728348,41.31230226,65.79147502,67.96749783,78.31269179,10.6286992,56.00194957,59.07681832
"090",67.32021951,32.12182765,64.40487201,0,0,25.58196221,32.71605495,53.60677021,42.48929356,22.15562508,36.75677568,0,7.96580079,0,26.88480135,50.31025448,0,2.54924905,5.70731404,69.3791917,0,3.3382723,69.85598631,54.04952099,48.25827627,37.36191569,40.82354299,0,27.54826206,0,0,26.02215203,39.55287247,85.57682061,37.54279834,48.90791813,15.92399231,44.79717548,35.28531284,30.26700147,12.7157771,52.39303822,30.42409988,44.21105882,13.6083419,0,0,33.95768998,51.67962314,2.45071321,0.23717031,34.52899176,47.5822659,35.09248374,44.72514688,26.67398469,0,13.05600148,20.69405269,7.28947489,34.75424747,52.5235777,53.27158621,24.96616621,10.0879965,13.05636577,1.7247001,37.84705692,18.87497355,6.55983431,46.24857134,17.60832458,11.3267428,6.32683704,1.8095746,22.4597844,8.01674284,9.69640127,14.10365851,51.7756626,0,0,22.20552169,28.12322544,16.15332498,0,11.47177941,0,35.75344023,54.80101427,5.42542257,32.0430541,18.23885845,14.81080961,24.53192561,3.54524195,4.13371606,36.46304756,23.13122642,10.16914879,1.37873685,69.44314373,28.04058643,17.53639795,24.23981139,22.18434371,6.39381523,0,14.47840142,0,8.87309017,0,2.85005136,37.34339169,5.24180743,53.21972486,6.17460741,21.78376112,14.02132433,8.29523903,18.42772769,0,0,0.44704752,3.84138063,13.43029981,15.59803693,59.55267885,58.9423764,6.51051123,53.96652405,8.11578197,36.71169149,12.60848641,27.12466844,0,52.14811617,10.6170017,2.56173764,0,0,27.599291,56.96318763,85.54684064,5.75714026,35.13906939,6.27396921,27.71562278,19.29123645,47.12925725,15.92404351,46.9458609,17.89691972,74.97982296,36.3137159,28.59037073,15.59345884,22.32606183,13.03842946,2.63951847,21.80249638,13.85765117,19.16879219,0,16.83371786,41.24765698,56.15309853,7.9852376,17.08945913,12.3038047,0,0,23.28521534,19.31449021,0,64.6674488,34.30722051,43.44917143,52.42443039,35.99827302,21.37257048,38.54502361
"091",19.65270917,23.3207162,6.80987661,43.98680679,47.63177704,62.30675312,52.53107609,55.62467677,66.28315263,61.1154877,59.30740814,41.49761613,50.8762224,40.2921157,22.89321928,80.64664396,38.95830058,58.83169126,75.06246204,4.68825234,6.38986665,10.5603175,0,0,10.64336996,5.1192866,0,0,83.19579116,55.06544791,0,0,50.94505102,68.17028125,0,41.93272462,35.68050139,52.35704271,0.60440477,0,0.7232221,21.41646484,5.16623707,4.92239597,2.84644616,26.09192483,5.35410653,15.10817771,51.30085002,16.10016178,28.40542664,46.54988072,59.4708297,43.96618125,69.50910573,66.19215436,2.86730194,3.17416489,55.14644767,43.97368192,39.45855383,53.89688166,59.86483365,40.66558816,0,0,7.12463785,36.77431545,53.46115844,48.90673834,76.15350137,59.83173559,0,2.10680675,4.26952952,4.38663144,1.46069034,5.67411677,0,58.94397015,25.62157311,55.09349515,44.02530917,45.02925801,40.52741739,44.85798497,40.09776678,16.93551821,41.97227914,52.18213335,0,59.80618788,48.66557487,61.93700824,28.38923993,0,27.75154432,56.34602532,63.66458166,64.01495244,0,56.34986175,16.81606326,12.39796935,6.54091981,8.54832714,17.95390096,0,36.80740305,23.20787365,24.05182002,3.34304992,20.66828229,55.90903596,4.7445641,49.51747728,31.17595393,62.83914164,4.38021455,16.87372597,0,0,2.6459504,2.00752987,10.80473808,17.62464067,36.54196051,58.37035189,61.54503652,21.11347707,57.06506783,47.67176291,61.80467533,28.82072017,47.6351173,25.57219301,52.21936463,21.57977326,6.52553816,6.10694479,0,21.64999102,49.71445363,91.6130334,0,39.85093079,0,28.70212272,17.57643635,52.39836429,0,27.5258471,24.19210027,72.91560683,87.0379316,85.48337475,88.38030611,83.95669051,90.1263556,0,30.45932179,0,31.21739674,0,32.6004043,0,56.45725266,0,42.22248903,10.3575777,46.53498372,0,24.62562922,23.07643187,0,35.25111999,77.31997145,69.48481597,62.0774107,20.42822811,0,66.25297338
"092",33.17633253,30.600474,3.80235761,11.87748484,6.00509294,13.55864535,8.48120052,0,10.83386628,11.16291326,10.63431551,6.67295629,9.03948988,3.63854726,11.79157426,90.07156289,8.23822773,61.83030977,13.14827509,2.50554471,0.73883521,7.15493951,0.98972666,3.0305124,2.13611917,0,13.34717327,11.11100763,87.42150099,59.13376883,11.0823268,2.23620013,40.73440406,89.51573728,0,6.59722362,11.47782626,52.78813737,0,0,3.81942897,34.54563811,8.17742147,20.58377555,2.99127536,10.69431336,0,6.12134993,61.45019872,4.722228,9.354248,55.14546866,17.3713128,17.38034701,61.52184538,12.88624777,3.50160091,7.11323304,11.61092827,15.32280168,8.76446145,49.30564319,25.86186956,24.45121559,0,2.56742943,2.81050887,34.93929212,8.85771349,10.88378923,65.47092771,14.40252343,0,3.3038534,8.62827199,17.13084034,1.76879928,1.71944974,7.40290186,35.86286617,20.83329941,31.22193105,10.66705207,19.06821095,20.30600893,20.66204403,12.4967331,6.11217508,36.63898338,36.43695954,8.36369758,60.75836344,19.49702645,16.32556471,8.26532347,7.12623576,7.60180342,16.18681042,56.49638837,8.03315101,0,67.44221504,7.01084029,8.70896472,3.35215443,6.60503953,2.7861481,0,20.6374244,0,15.64459159,0,0,28.09729851,1.28990933,37.15697187,9.61387363,60.20679186,9.73299334,9.30448356,26.95655039,7.29804132,11.16658505,5.69855837,5.30091729,11.69498888,54.39715474,57.73718764,63.81265709,4.2932876,60.10695752,10.01631314,54.33150643,4.7148937,55.68567456,3.30329973,61.20821565,0,1.67278073,0.36461256,0.00150526,6.85252666,62.76763303,77.24679383,0,54.01713227,0,37.36578387,1.22968082,61.14624079,0,30.42796574,9.45036624,85.82893348,83.30106223,92.95461306,94.24219882,89.6350273,84.87783843,2.69190325,57.19739512,0,3.5207828,0,9.29947899,10.72720991,61.81432086,3.23167725,56.43253447,3.9845406,56.94076158,0,12.6260989,19.47001864,1.98664076,56.11524064,64.03794047,64.69204372,28.60285645,17.31997577,0,19.20687718
"093",3.70739559,11.7871599,10.40254836,0,22.33137023,8.92522616,15.03088765,12.57821371,40.37335978,10.26967812,14.37105451,10.73879282,14.96862578,8.76094425,22.04515591,36.94680321,8.51043079,36.14232084,23.92967135,5.75951841,0.39237014,5.28159824,0,9.43521694,11.31187864,0,0,8.33897327,43.93009775,0,5.4471114,9.32878309,42.90330159,88.66277145,9.61964941,18.0531715,10.93406506,45.92019982,0,8.63827393,8.85713131,34.38493684,14.97950133,19.90248318,3.57298305,1.49050541,0.81550334,19.26052312,58.55906047,2.42496884,9.75989976,30.89855506,36.15438238,37.62943214,56.61922217,30.44069016,5.7939253,1.78416787,8.80596409,13.0080458,15.27990072,43.83534058,22.76298205,24.93098042,1.31124286,2.43251079,3.58827625,28.72115262,11.65324634,18.56983041,43.91295653,20.98575492,1.00921677,11.19533975,9.82850113,17.79629081,5.60913062,4.1657128,22.51970652,48.02440781,5.63253473,13.04876459,5.55693139,8.97028772,21.91641237,27.2368322,16.98087125,19.70973433,32.37974816,56.01980875,9.25410369,35.55445932,28.19506613,14.73691997,20.11460948,12.1884216,13.84929373,31.2087264,35.52947952,7.13028212,2.94232358,60.90715227,25.99169937,16.68109008,17.25127229,17.69596774,10.77360543,0,19.48992302,9.43015212,7.33256312,3.74730441,15.34306306,20.71866819,12.12232387,39.92732876,17.53143146,35.51592168,11.44857642,9.93738614,21.82690929,10.34501973,16.03700886,1.66824363,13.96179327,24.48855278,40.91622219,60.00737251,63.2705385,16.97891676,51.84894702,18.93717795,46.36675317,7.89518686,40.92848149,15.5744919,47.52634062,15.33013723,3.2859654,4.4538898,18.33050501,16.75544657,41.45441256,73.70374214,0,37.71751595,3.62147042,31.56167021,5.73216312,50.71730144,16.9644391,48.57304384,0,38.92478594,61.63148633,47.60077484,42.64870316,53.21493053,51.96008116,5.76562044,38.55929057,0,10.11860287,0,9.21048637,22.13135495,46.44328567,4.78307269,42.07637213,10.0463664,34.91529328,0,20.21053763,9.19423548,3.79519501,27.7104683,37.76110181,55.47589372,27.86941372,17.4002123,16.99615202,29.557708
